Time_UTC;Right_Ascension;Declination;Antenna_Azimut;Antenna_Elevation;Number_of_Observers;Total_Count;Average;Relative_Count;Relative_Count_Average;Monthly_Average;Monthly_Maximum;Monthly_Minimum;Monthly_Standard_Deviation;Monthly_Number_of_Invalid_Entries;Valid_data
20130105073000;6.5332155968844745;49.84692171858093;90.0;0.0;1;91;91.0;69.96856;69.96856;65.029205;291;0;0.0;0;True
20130105083000;7.535953506205601;49.84692171858093;90.0;0.0;1;96;96.0;73.81299;73.81299;65.029205;291;0;0.0;0;True
20130105093000;8.538691415558105;49.84692171858093;90.0;0.0;1;75;75.0;57.666397;57.666397;65.029205;291;0;0.0;0;True
20130105103000;9.54142932487855;49.84692171858093;90.0;0.0;1;81;81.0;62.27971;62.27971;65.029205;291;0;0.0;0;True
20130105113000;10.544167234200017;49.84692171858093;90.0;0.0;1;82;82.0;63.048595;63.048595;65.029205;291;0;0.0;0;True
20130105123000;11.54690514355218;49.84692171858093;90.0;0.0;1;88;88.0;67.6619;67.6619;65.029205;291;0;0.0;0;True
20130105133000;12.549643052873307;49.84692171858093;90.0;0.0;1;115;115.0;88.42181;88.42181;65.029205;291;0;0.0;0;True
20130105143000;13.552380962194775;49.84692171858093;90.0;0.0;1;83;83.0;63.81748;63.81748;65.029205;291;0;0.0;0;True
20130105153000;14.555118871546597;49.84692171858093;90.0;0.0;1;72;72.0;55.35974;55.35974;65.029205;291;0;0.0;0;True
20130105163000;15.557856780868065;49.84692171858093;90.0;0.0;1;58;58.0;44.59535;44.59535;65.029205;291;0;0.0;0;True
20130105173000;16.56059469018919;49.84692171858093;90.0;0.0;1;48;48.0;36.906494;36.906494;65.029205;291;0;0.0;0;True
20130105183000;17.563332599540672;49.84692171858093;90.0;0.0;1;59;59.0;45.36423;45.36423;65.029205;291;0;0.0;0;True
20130105193000;18.566070508862822;49.84692171858093;90.0;0.0;1;45;45.0;34.59984;34.59984;65.029205;291;0;0.0;0;True
20130105203000;19.56880841818395;49.84692171858093;90.0;0.0;1;52;52.0;39.982037;39.982037;65.029205;291;0;0.0;0;True
20130105213000;20.57154632753543;49.84692171858093;90.0;0.0;1;58;58.0;44.59535;44.59535;65.029205;291;0;0.0;0;True
20130105223000;21.574284236856556;49.84692171858093;90.0;0.0;1;49;49.0;37.67538;37.67538;65.029205;291;0;0.0;0;True
20130105233000;22.577022146178024;49.84692171858093;90.0;0.0;1;48;48.0;36.906494;36.906494;65.029205;291;0;0.0;0;True
20130106003000;-0.42023994446981305;49.84692171858093;90.0;0.0;1;47;47.0;36.137608;36.137608;65.029205;291;0;0.0;0;True
20130106013000;0.5824979648513136;49.84692171858093;90.0;0.0;1;40;40.0;30.755411;30.755411;65.029205;291;0;0.0;0;True
20130106023000;1.5852358741727812;49.84692171858093;90.0;0.0;1;46;46.0;35.368725;35.368725;65.029205;291;0;0.0;0;True
20130106033000;2.587973783524262;49.84692171858093;90.0;0.0;1;65;65.0;49.977543;49.977543;65.029205;291;0;0.0;0;True
20130106043000;3.59071169284573;49.84692171858093;90.0;0.0;1;66;66.0;50.74643;50.74643;65.029205;291;0;0.0;0;True
20130106053000;4.593449602167539;49.84692171858093;90.0;0.0;1;70;70.0;53.82197;53.82197;65.029205;291;0;0.0;0;True
20130106063000;5.59618751151902;49.84692171858093;90.0;0.0;1;85;85.0;65.35525;65.35525;65.029205;291;0;0.0;0;True
20130106073000;6.598925420840487;49.84692171858093;90.0;0.0;1;83;83.0;63.81748;63.81748;65.029205;291;0;0.0;0;True
20130106083000;7.601663330161614;49.84692171858093;90.0;0.0;1;116;116.0;89.1907;89.1907;65.029205;291;0;0.0;0;True
20130106093000;8.604401239513777;49.84692171858093;90.0;0.0;1;101;101.0;77.65742;77.65742;65.029205;291;0;0.0;0;True
20130106103000;9.607139148835245;49.84692171858093;90.0;0.0;1;106;106.0;81.50184;81.50184;65.029205;291;0;0.0;0;True
20130106113000;10.60987705815569;49.84692171858093;90.0;0.0;1;109;109.0;83.808495;83.808495;65.029205;291;0;0.0;0;True
20130106123000;11.612614967508534;49.84692171858093;90.0;0.0;1;102;102.0;78.4263;78.4263;65.029205;291;0;0.0;0;True
20130106133000;12.615352876829661;49.84692171858093;90.0;0.0;1;91;91.0;69.96856;69.96856;65.029205;291;0;0.0;0;True
20130106143000;13.618090786150447;49.84692171858093;90.0;0.0;1;88;88.0;67.6619;67.6619;65.029205;291;0;0.0;0;True
20130106153000;14.620828695503292;49.84692171858093;90.0;0.0;1;77;77.0;59.204166;59.204166;65.029205;291;0;0.0;0;True
20130106163000;15.623566604823736;49.84692171858093;90.0;0.0;1;73;73.0;56.128628;56.128628;65.029205;291;0;0.0;0;True
20130106173000;16.626304514145204;49.84692171858093;90.0;0.0;1;68;68.0;52.2842;52.2842;65.029205;291;0;0.0;0;True
20130106183000;17.629042423497367;49.84692171858093;90.0;0.0;1;66;66.0;50.74643;50.74643;65.029205;291;0;0.0;0;True
20130106193000;18.631780332818494;49.84692171858093;90.0;0.0;1;70;70.0;53.82197;53.82197;65.029205;291;0;0.0;0;True
20130106203000;19.63451824213996;49.84692171858093;90.0;0.0;1;55;55.0;42.288692;42.288692;65.029205;291;0;0.0;0;True
20130106213000;20.6372561514911;49.84692171858093;90.0;0.0;1;56;56.0;43.057575;43.057575;65.029205;291;0;0.0;0;True
20130106223000;21.63999406081257;49.84692171858093;90.0;0.0;1;40;40.0;30.755411;30.755411;65.029205;291;0;0.0;0;True
20130106233000;22.642731970133696;49.84692171858093;90.0;0.0;1;48;48.0;36.906494;36.906494;65.029205;291;0;0.0;0;True
20130107003000;-0.35453012051414134;49.84692171858093;90.0;0.0;1;36;36.0;27.67987;27.67987;65.029205;291;0;0.0;0;True
20130107013000;0.6482077888073263;49.84692171858093;90.0;0.0;1;43;43.0;33.06207;33.06207;65.029205;291;0;0.0;0;True
20130107023000;1.650945698128453;49.84692171858093;90.0;0.0;1;47;47.0;36.137608;36.137608;65.029205;291;0;0.0;0;True
20130107033000;2.653683607480616;49.84692171858093;90.0;0.0;1;46;46.0;35.368725;35.368725;65.029205;291;0;0.0;0;True
20130107043000;3.6564215168014016;49.84692171858093;90.0;0.0;1;63;63.0;48.439774;48.439774;65.029205;291;0;0.0;0;True
20130107053000;4.65915942612321;49.84692171858093;90.0;0.0;1;66;66.0;50.74643;50.74643;65.029205;291;0;0.0;0;True
20130107063000;5.661897335475373;49.84692171858093;90.0;0.0;1;92;92.0;70.73745;70.73745;65.029205;291;0;0.0;0;True
20130107073000;6.664635244796159;49.84692171858093;90.0;0.0;1;108;108.0;83.03961;83.03961;65.029205;291;0;0.0;0;True
20130107083000;7.667373154117968;49.84692171858093;90.0;0.0;1;94;94.0;72.275215;72.275215;65.029205;291;0;0.0;0;True
20130107093000;8.670111063469449;49.84692171858093;90.0;0.0;1;103;103.0;79.19518;79.19518;65.029205;291;0;0.0;0;True
20130107103000;9.672848972790916;49.84692171858093;90.0;0.0;1;86;86.0;66.12414;66.12414;65.029205;291;0;0.0;0;True
20130107113000;10.675586882112384;49.84692171858093;90.0;0.0;1;88;88.0;67.6619;67.6619;65.029205;291;0;0.0;0;True
20130107123000;11.678324791464206;49.84692171858093;90.0;0.0;1;90;90.0;69.19968;69.19968;65.029205;291;0;0.0;0;True
20130107133000;12.681062700785674;49.84692171858093;90.0;0.0;1;82;82.0;63.048595;63.048595;65.029205;291;0;0.0;0;True
20130107143000;13.683800610107141;49.84692171858093;90.0;0.0;1;88;88.0;67.6619;67.6619;65.029205;291;0;0.0;0;True
20130107153000;14.686538519458963;49.84692171858093;90.0;0.0;1;96;96.0;73.81299;73.81299;65.029205;291;0;0.0;0;True
20130107163000;15.689276428780431;49.84692171858093;90.0;0.0;1;80;80.0;61.510822;61.510822;65.029205;291;0;0.0;0;True
20130107173000;16.692014338101558;49.84692171858093;90.0;0.0;1;78;78.0;59.973053;59.973053;65.029205;291;0;0.0;0;True
20130107183000;17.69475224745372;49.84692171858093;90.0;0.0;1;56;56.0;43.057575;43.057575;65.029205;291;0;0.0;0;True
20130107193000;18.69749015677519;49.84692171858093;90.0;0.0;1;67;67.0;51.515316;51.515316;65.029205;291;0;0.0;0;True
20130107203000;19.700228066095633;49.84692171858093;90.0;0.0;1;67;67.0;51.515316;51.515316;65.029205;291;0;0.0;0;True
20130107213000;20.702965975447796;49.84692171858093;90.0;0.0;1;58;58.0;44.59535;44.59535;65.029205;291;0;0.0;0;True
20130107223000;21.705703884768923;49.84692171858093;90.0;0.0;1;63;63.0;48.439774;48.439774;65.029205;291;0;0.0;0;True
20130107233000;22.70844179409039;49.84692171858093;90.0;0.0;1;33;33.0;25.373215;25.373215;65.029205;291;0;0.0;0;True
20130108003000;-0.28882029655744645;49.84692171858093;90.0;0.0;1;27;27.0;20.759903;20.759903;65.029205;291;0;0.0;0;True
20130108013000;0.713917612762998;49.84692171858093;90.0;0.0;1;38;38.0;29.217642;29.217642;65.029205;291;0;0.0;0;True
20130108023000;1.7166555220844657;49.84692171858093;90.0;0.0;1;55;55.0;42.288692;42.288692;65.029205;291;0;0.0;0;True
20130108033000;2.719393431436629;49.84692171858093;90.0;0.0;1;84;84.0;64.586365;64.586365;65.029205;291;0;0.0;0;True
20130108043000;3.7221313407577554;49.84692171858093;90.0;0.0;1;77;77.0;59.204166;59.204166;65.029205;291;0;0.0;0;True
20130108053000;4.724869250079223;49.84692171858093;90.0;0.0;1;89;89.0;68.43079;68.43079;65.029205;291;0;0.0;0;True
20130108063000;5.727607159431045;49.84692171858093;90.0;0.0;1;105;105.0;80.732956;80.732956;65.029205;291;0;0.0;0;True
20130108073000;6.730345068752513;49.84692171858093;90.0;0.0;1;108;108.0;83.03961;83.03961;65.029205;291;0;0.0;0;True
20130108083000;7.733082978073639;49.84692171858093;90.0;0.0;1;106;106.0;81.50184;81.50184;65.029205;291;0;0.0;0;True
20130108093000;8.735820887425461;49.84692171858093;90.0;0.0;1;118;118.0;90.72846;90.72846;65.029205;291;0;0.0;0;True
